id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author
1.49E+18,Thu Feb 03 16:49:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ih anjing gue mau ptm gue gamau pjj,disich bedanya ppkm ptm satu mementingkan kesehatan pencegahan penularan satu mementingkan pendidikan mengabaikan penularan binguuuuuuuuuuuung gue kebijakan kebijakan ada penuh simpang siur,in,0,0,BinAnsyari
1.49E+18,Thu Feb 03 16:47:40 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aku introvert duduk nya kan berjauhan, nyaman bgt ptm belajar juga tanpa gangguan Kya di rumah, yg mn otak bercabang urusan sekolah+rumah https://t.co/fWZIf85E58",pengen ptm kebutuhan bersosialisasi terpenuhi gue males berangkat pagi amp kadang capek bersosialisasi kewkwkw,in,0,0,wvvonie
1.49E+18,Thu Feb 03 16:47:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Unpopular opinion,Tanpa bermaksud menyinggung, dari sekian banyak kegiatan yg di longgarkan, kenapa PTM yang dihighlight seolah PTM adalah faktor terbesar penyebaran covid? Mall, Club, Event, Konser, yg jalan jalan? :)) https://t.co/Omc9AdmouC",gue udah tau lagi gotbener gila jahat gabungan keduanya kebijakan dadakan,in,0,26,Adhi_Djo
1.49E+18,Thu Feb 03 16:47:18 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Apa disich bedanya PPKM dan PTM itu...?
Yang satu mementingkan Kesehatan dengan pencegahan penularan. 
Yang satu mementingkan pendidikan dengan mengabaikan penularan.
Binguuuuuuuuuuuung Gue dengan kebijakan - kebijakan yang ada semua ini yang penuh simpang - siur. https://t.co/fIPFpQ5XFJ https://t.co/Ln0tk6oGOy",bebaskanlah warga jakarta untuk sekolah ptm hilangkan kebijakan harus diswab siswa ptm jauhi alat setan batuk pilek demam memang pnyakit dari jaman ada lgian virus bahaya bikin mati djln bijaksanalh pemimpin stop swab,in,0,0,mbako_mbako_kmg
1.49E+18,Thu Feb 03 16:46:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rasanya 70% pengen ptm soalnya kebutuhan bersosialisasi bisa terpenuhi, tapi 30% diri gue masih males berangkat pagi &amp; kadang capek jg bersosialisasi KEWKWKW",ptm bawaannya rajin ketemu temen materi gampang paham ngerasa aja gitu,in,0,0,sciencelyz
1.49E+18,Thu Feb 03 16:46:25 +0000 2022,"<a href=""http://config-base.schfess.id"" rel=""nofollow"">Up progress itu baik 👌</a>","RT @vaiyo: Gue udah gak tau lagi nih, gotbener ini orang gila atau orang jahat atau gabungan keduanya? Dia yg buat kebijakan dadakan lewat…",sch lihatlah jadwal ulangan harian sender iniii huaaaa pas sesi sender gantian ptm,in,2,0,subschfess
1.49E+18,Thu Feb 03 16:45:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@StopPlandemit @aniesbaswedan bebaskanlah warga jkt utk sekolah PTM,hilangkan kebijakan harus diswab siswa yg PTM,jauhi alat setan itu,toh batuk,pilek,demam,kan mmng pnyakit sdh dri jaman dlu ada,lgian kan virus ini gak bahaya yg bisa bikin org lgsg mati djln2,bijaksanalh jdi pemimpin,stop swab",allah ptm jangan kuat sekolah bikin stress,in,1,0,onyourrrmarklee
1.49E+18,Thu Feb 03 16:44:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess ptm, bawaannya rajin. ketemu temen juga, materi gampang paham terus ngerasa lebih ""hidup"" aja gitu",ptm kewenangan kepala daerah gubernur walikota bupati agar propinsi dki jakarta jabar banten stop ptm anehnya agar luhut mengentikan ptm dki jakarta lucu pasang jebakan betman anies,in,0,0,_supra_
1.49E+18,Thu Feb 03 16:44:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sch! lihatlah jadwal ulangan harian sender buat mingdep iniii huaaaa, mana pas sesi sender gantian ptm😂😭💔 https://t.co/BnEnpF0oqN",sibuk pjj puyeng mikirin ptm bntr lagi us lagi deh gue puyeng,in,0,0,jyke4zka_
1.49E+18,Thu Feb 03 16:44:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ya allah ptm jangan 100% dong ga kuat sama kehidupan sekolah bikin stress,cerita bener argg banget ptm harus doang si tanggung dikit lagi gua lulus pjj lalu mental gua udah ombang ambing eh pas ptm tuh mental udah stabil lagi pengen cepat cepat ptm lagi,in,0,0,boommmmmbayyy
1.49E+18,Thu Feb 03 16:44:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fadlizon PTM itu kewenangan Kepala Daerah (Gubernur/Walikota/Bupati).
Pak @jokowi sdh minta agar 3 propinsi (DKI Jakarta, Jabar dan Banten) stop PTM, tp anehnya @aniesbaswedan justru minta agar Luhut yg mengentikan PTM di DKI Jkt.

Lucu kan..
Mau pasang jebakan betman.

Itu lah Anies.",setujuu walau uang jajan babay gutbay seenggaknya aman dari ptm was was melulu lalu parnoan serem shay,in,0,0,pcrpcyy
1.49E+18,Thu Feb 03 16:43:32 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sibuk PJJ puyeng mikirin PTM trs bntr lg US trs ape lagi dah gw puyeng semua lah ini:"") https://t.co/djEMbC3MCw",ptm membuatku sibuk keteterankerkom presentasi ulangan bunddd,in,0,0,jjeongj_
1.49E+18,Thu Feb 03 16:42:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sedikit cerita.
Hari ini bener² argg bgt. PTM 100% kenapa harus sebulan doang si tanggung dikit lagi gua lulus. Mulai pjj tahun lalu mental gua udah ombang ambing eh pas PTM 100% tuh mental udah mulai stabil lagi. Pengen cepet cepet PTM 100% lagi😭😭🙏",anak ikut ptm divaksin tuanya divaksin rumah ada lanjut usia vaksin lengkapapa salahnya ptm prihatin melihat ketimpangan pendidikan gara sekolah online,in,9,3,dimas_skeptis
1.49E+18,Thu Feb 03 16:42:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kali ini setujuu walaupun uang jajan babay gutbay tapi seenggaknya lebih aman, dari pada ptm tapi was was mulu trus jadi parnoan kan serem shay https://t.co/7278YqwCi4",hhh ptm udah ada suka buka masker,in,0,0,anaqambis
1.49E+18,Thu Feb 03 16:42:02 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ternyata ptm membuatku lebih sibuk dan keteteran
kerkom,presentasi,ulangan banyak ya bunddd",wkwk mauuu capek bangettt semenjak ptm males malesan istirahat tidak ada uang kalau,in,0,0,pethricour
1.49E+18,Thu Feb 03 16:40:00 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fadlizon Apabila :
- Anak² yg ikut PTM sudah divaksin.
- Kedua orang tuanya sudah divaksin.
- Bila di rumah ada lansia, juga sudah vaksin lengkap

Apa salahnya tetap dilakukan PTM??

Anda tidak prihatin 1,5 tahun ini melihat ketimpangan pendidikan gara² sekolah online??",kasian anak dipaksa vaksin supaya ptm divaksin kena harus onlen lagi vaksin,in,5,3,ekobnd
1.49E+18,Thu Feb 03 16:36:59 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Hhh iya juga. Setelah sebulan PTM 100% udah ada yang suka buka masker.... https://t.co/3bRa6IYaPA,ptm sihh kalau pjj bosen banget anjr kalau ptm tu seperti cpk bgttttt,in,0,0,ksyxzz
1.49E+18,Thu Feb 03 16:36:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@louvebelle wkwk gapapa mauuu, hari ini capek bangettt. semenjak ptm jadi males-malesan... mau istirahat pun gaada waktu 😢 kalo kamu, gimana?",stok vaksin pcr bertumpuk habiskan stoknya ptm dikasih izin,in,4,0,PutraPSidimpuan
1.49E+18,Thu Feb 03 16:33:56 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kasian anak2, mrk dipaksa vaksin spy bs PTM.setelah divaksin ternyata mrk msh bs kena dan hrs onlen lg.trs guna vaksin apa..? https://t.co/J3kje8vR1E",pjj aku stress banget wkwkwkw ptm healing aku sebentar,in,0,0,DimaCila
1.49E+18,Thu Feb 03 16:33:34 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@schfess Ptm 50% sihh, klo pjj bosen bgt anjr. Tp klo ptm 100% tu ky cpk bgttttt",marah akutuuu dari awal skolah ptm inimah aja penyebaran ada,in,0,0,leeburan
1.49E+18,Thu Feb 03 09:10:24 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@fadlizon Stok vaksin dan pcr masih numpuk!!!!
Habiskan dulu stoknya.....
Baru PTM dikasih izin

.",ptm dihentikan alasan omicron lagi lagi sementara vaksinasi dikejar kejar ironis membodohkan generasi bangsa,in,7,0,veaadeeana
1.49E+18,Thu Feb 03 16:32:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",selama pjj aku stress banget soalnya wkwkwkw jadi ptm bisa jadi tempat healing aku sebentar,kurang kondusif kondisinya gue ptm aja seenggaknya,in,0,0,lunariestar
1.49E+18,Thu Feb 03 16:32:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Marah akutuuu dri awal sklh pada ptm 100% jg inimah masalah waktu aja psti penyebaran bakal ada,tolong jngn sampai ptm dihentikan kasihan anak divaksin harus belajar dari rumah lagi sekolah anak saya al hamidiyah prokes bahkan ptm sekolah al hamidiyah memilih kehati hatian semoga depok ppkm level,in,0,0,amelamalia2088
1.49E+18,Thu Feb 03 16:30:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PTM dihentikan,alasan nya omicron lagi dan lagi.
Sementara vaksinasi masih juga dikejar kejar.
Ironis.
Kalian betul2 membodohkan generasi bangsa ini kok.",dari awal ptm aku udah kayak feeling pjj lagi kayk udah tau nnti beneran pjj gatau bener aja,in,0,0,Yyaoca_
1.49E+18,Thu Feb 03 16:29:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess karena sekarang masih kurang kondusif kondisinya dan gue juga mau ptm, jadi ya 50% aja lah seenggaknya",ptm full kalau keadaan mendinganuntuk pjj takutt,in,0,0,yeseotingg
1.49E+18,Thu Feb 03 16:29:15 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@IdrisAShomad Tolong pak jgn sampai PTM dihentikan, kasihan anak2 kami sdh divaksin, tp hrs belajar dari rumah lagi. Sekolah anak saya Al Hamidiyah sangat Prokes, bahkan yang lain sdh PTM 100 persen, sekolah Al hamidiyah memilih 50 persen karena kehati-hatian. Semoga Depok tetap PPKM level 2",w jjnin smpe habis karna mikir ptm lalu eh anjer au ah,in,0,0,yerimi99_ese
1.49E+18,Thu Feb 03 16:29:03 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tpi ya dari awal PTM jga aku udah kayak feeling pasti bakal PJJ lagi. KayK udh tau nnti beneran bakal kembali PJJ, cuma gatau kapan. Bener aja",perlu luhut covid bandara los dol ptm sekolah los dol artis borju los dol maklum luhut takut miskin lagi jualan,in,0,0,sawadekap8
1.49E+18,Thu Feb 03 16:28:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess ptm full, tapi kalau keadaan sudah mendingan
untuk sekarang lebih baik pjj, takutt:(",udah dibuka dari awal ptm mn gdak prokes ngeri bangettpi lagi kantinnya ngegodaa,in,0,0,anisarzki
1.49E+18,Thu Feb 03 16:27:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",w jjnin smpe abis krna mikir bakal ptm trus eh anjer au ah,gini semester lalu kampus ngelarang ptm ada tim dosen prodi ngeyel satu sircleku positif untung aja dapetnya pas libur semester untung aja gejala ringan pas tau hihi,in,0,0,EmbunAgniya
1.49E+18,Thu Feb 03 16:27:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@tempodotco tidak usah, luhut mau covid naik makanya bandara los dol, ptm sekolah los dol, artis borju los dol, maklum luhut takut miskin lagi jualan",ptm bikin jantung was,in,0,0,parfoemkenangan
1.49E+18,Thu Feb 03 16:27:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess Udah dibuka dri awal PTM 100%
Mn gdak prokes, ngeri banget
Tpi gimana lg kantinnya ngegodaa😭",ptm jangan sampai pjj nilai anjlok lagi,in,1,0,giseIIea
1.49E+18,Thu Feb 03 16:27:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess pernah gini juga semester lalu, kampus ngelarang ptm tapi ada tim dosen prodi pada ngeyel, satu sircleku positif, untung aja kami dapetnya pas hari2 terakhir mulai libur semester, untung aja kami semua hanya gejala ringan jadi pas tau hanya saling haha hihi",kall aku gakuat sekolah online pusinkk tugasnya banyakkk bgtt pengen ptm ajaaa huhuhu,in,0,0,fo0dtruckzz
1.49E+18,Thu Feb 03 07:20:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PTM bikin jantung was2...,jujur kerasa impact gede pas ptm mapel set jam sejam materinya diajarin materi basic murid biasanya udah dari lbb mending pjj ajasih,in,0,0,haechanyata
1.49E+18,Thu Feb 03 16:26:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf Ptm 50, jangan sampai PJJ lah :( nanti nilai anjlok lagi",anak sekolah vaksin untuk booster ptm aturan m salahnya info samarintah omicron beda delta mmg ptm dihentikan berpengaruh seperti sbnya jalan prokes ketat jngn lupa jaga imun tbh,in,0,0,wirganesia
1.49E+18,Thu Feb 03 16:26:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HaekalHanasta Kall aku gakuat sekolah online pusinkk tugasnya banyakkk bgtt 
Pengen ptm Ajaaa huhuhu",aturan main syarat sekolah setop ptm,in,0,3,asuxra
1.49E+18,Thu Feb 03 16:26:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jujur ga kerasa impact gede pas ptm soalnya per mapel set jam-sejam, materinya juga yg diajarin materi basic yang murid biasanya udah dapet dari lbb. mending balik pjj ajasih https://t.co/hgqkT1LQwi",arogan masuk akal himbauan satgas pemulihan ekonomi om,in,0,14,ijaamrhdasy
1.49E+18,Thu Feb 03 07:10:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@tempodotco Anak2 sekolah rata2 sdh vaksin 1 dan 2... Utk booster sebagian. PTM aturan tetap 5M.. Terus salahnya dmn'? Info Samarintah... Omicron beda dgn delta.. Mmg dgn PTM dihentikan terus ngaruh'... Sdh 2thn msh seperti ini, Sbnya ya tetap jln dgn prokes ketat dan jgn lupa jaga imun tbh",gue pengen ptm cepat kalau daring gue tolol,in,0,7,yourbaeday
1.49E+18,Thu Feb 03 16:22:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CNNIndonesia: Aturan Main dan Syarat Sekolah Setop PTM 100 Persen https://t.co/PaWuVREsEw,rumah aja sih oke lucu banyaaaak banyaaaak banget tugas plus udah ptm fokus sih,in,0,0,fairyantheia
1.49E+18,Thu Feb 03 16:22:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AZHARFRS: Wah, makin lama makin arogan dan nggak masuk akal nih himbauan satgas @satgascovid19id, berarti pemulihan ekonomi itu cuma om…",ptm pls,in,0,0,siimjakex
1.49E+18,Thu Feb 03 16:21:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @linostival: gw pengen ptm 100% cepat kembali, kalo daring gw tambah tolol",ptm seperti pjj seperti gue uang saku kwkwwwk,in,0,0,jaelouvingss
1.49E+18,Thu Feb 03 16:21:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jeonjekq Di rumah aja sih, HAHAHA. Oke ndak lucu 🤦🏻‍♀️. Akhir akhir ini banyaaaak banyaaaak banget tugas plus udah ptm, jadi lebih fokus ke itu dulu sih",wow saya kena covid omicron banget gejalanya kuliah ptm,in,0,0,gyusonlyjagiya
1.49E+18,Thu Feb 03 16:20:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@schfess ptm 50% pls,tuh giliran w deh semangat ptm sekola w bahkan pjj lagi njem,in,0,0,enjewnie
1.49E+18,Thu Feb 03 16:20:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mau ptm kek mau pjj kek gue juga gk akan dapet uang saku KWKWWWK,anak sekolag dikasih ptm cmn kambek pjj,in,0,0,nsachnrnsa
1.49E+18,Thu Feb 03 16:20:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wow saya sepertinya kena covid....

Omicron bgt ni gejalanya....
Mana mau kuliah PTM...",ptm dimulai lagi tas tes tos dihentikan aturan wajib vaksin dicabut,in,0,1,umay_patria
1.49E+18,Thu Feb 03 16:19:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tuh giliran w dah semangat ptm, sekola w malah mulai pjj lagi njem",pengen ptm males banget anjng kalau ptm aku bego,in,0,0,morklily
1.49E+18,Thu Feb 03 16:18:41 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anak sekolag dikasih ptm cmn sebulan, kambek pjj 🥺",kalau offline mah full ptm astagaa bintang untuk kampusku,in,0,0,vtaegery
1.49E+18,Thu Feb 03 16:17:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @tamerlane9470: Jadi kapan PTM bisa dimulai lagi? Jadi kapan tas tes tos dihentikan? Jadi kapan aturan wajib vaksin dicabut? Jadi kapan…,udah ptm tutup ngurangin kasus pandemi bahkan mall kerumunan,in,0,0,TetehMia3
1.49E+18,Thu Feb 03 07:10:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pgn PTM tp males bgt anjrit. Tp kl gk PTM 50% ak jd bego,kelasku ada covid lalu anak termasuk aku demam tinggi tenggorokan sakit pusing aja ptm stop bahaya kalau nular,in,2,0,potabeerasakeju
1.49E+18,Thu Feb 03 16:15:39 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ini kalo gak offline mah gpp lah ini full ptm astagaa 👎🏻 bintang 1 untuk kampusku,kalau ptm enak jawab prtanyaan guru kalau pjj susa banget open mic,in,0,0,oreeoochoco
1.49E+18,Thu Feb 03 16:15:38 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@HeraldJabar Udh PTM di tutup 100% buat ngurangin kasus pandemi ini malah pihak mall buat kerumunan,kalau ptm tiadakan lagi nasib anak butuh bimbingan guru,in,2,0,derrydh
